"95~08る 0050 xW50 UらΘユ戈T(じ,)"
ら戳,Θユ鸭,Θユ髅B,}L基,程蔼基,程C基,ΜL基,害^基t,Θユ掸计
 95/08/01,"3,569,000","184,268,350",51.50,51.85,51.40,51.45,+0.05,282
 95/08/02,"2,601,010","134,450,150",51.45,51.95,51.20,51.80,+0.35,412
 95/08/03,"3,844,000","199,626,800",52.05,52.15,51.65,51.95,+0.15,435
 95/08/04,"8,786,000","454,526,500",51.95,52.00,51.35,51.45,-0.50,486
 95/08/07,"4,805,000","247,473,050",51.35,51.75,51.25,51.40,-0.05,362
 95/08/08,"8,045,000","418,110,850",51.45,52.25,51.45,52.25,+0.85,609
 95/08/09,"8,354,000","438,014,200",52.20,53.00,52.10,53.00,+0.75,792
 95/08/10,"8,376,000","444,720,400",52.95,53.35,52.85,53.10,+0.10,697
 95/08/11,"4,495,000","238,616,000",53.30,53.35,52.95,53.00,-0.10,348
 95/08/14,"5,787,110","309,610,880",53.10,53.65,53.10,53.45,+0.45,478
 95/08/15,"6,130,100","327,613,920",53.45,53.55,53.30,53.50,+0.05,336
 95/08/16,"8,211,000","444,301,850",54.00,54.30,53.95,54.30,+0.80,925
 95/08/17,"17,483,300","957,119,560",54.65,54.90,54.55,54.75,+0.45,973
 95/08/18,"5,902,200","322,753,770",54.75,54.80,54.55,54.60,-0.15,415
 95/08/21,"12,635,090","678,993,311",54.50,54.55,52.85,52.90,-1.70,957
 95/08/22,"8,043,000","428,641,300",52.90,53.60,52.90,53.40,+0.50,527
 95/08/23,"4,268,000","226,527,000",53.30,53.55,52.50,53.50,+0.10,575
 95/08/24,"1,238,000","65,938,100",53.00,53.50,53.00,53.15,-0.35,221
 95/08/25,"3,727,000","199,347,250",53.55,53.65,53.20,53.20,+0.05,305
 95/08/28,"5,666,050","298,339,950",53.00,53.20,52.45,52.55,-0.65,595
 95/08/29,"4,078,000","216,545,900",52.80,53.50,52.60,52.90,+0.35,465
 95/08/30,"5,897,200","316,204,990",53.10,53.90,53.00,53.70,+0.80,568
 95/08/31,"6,377,000","345,844,900",54.15,54.45,54.10,54.25,+0.55,694
